transaction_id,user_id,transaction_date,plan_type,revenue
3793,35652,2024-08-16,monthly,20
3794,35656,2024-07-01,monthly,20
3795,35665,2024-05-14,monthly,20
3796,35666,2024-02-21,monthly,20
3797,35670,2024-06-24,annual,200
3798,35679,2024-07-08,monthly,20
3799,35684,2024-06-09,monthly,20
3800,35690,2024-02-13,monthly,20
3801,35695,2024-06-04,annual,200
3802,35703,2024-09-08,annual,200
3803,35707,2024-05-19,monthly,20
3804,35722,2024-04-17,monthly,20
3805,35729,2024-06-29,monthly,20
3806,35735,2024-02-02,monthly,20
3807,35755,2024-03-23,annual,200
3808,35756,2024-08-13,monthly,20
3809,35785,2024-05-29,annual,200
3810,35787,2024-04-10,monthly,20
3811,35790,2024-03-30,annual,200
3812,35791,2024-03-12,monthly,20
3813,35803,2024-03-30,annual,200
3814,35820,2024-04-28,monthly,20
3815,35824,2024-04-03,monthly,20
3816,35863,2024-02-10,monthly,20
3817,35869,2024-04-06,monthly,20
3818,35922,2024-03-02,monthly,20
3819,35928,2024-07-12,monthly,20
3820,35942,2024-07-26,annual,200
3821,35944,2024-06-26,monthly,20
3822,35947,2024-08-30,monthly,20
3823,35951,2024-07-24,monthly,20
3824,35961,2024-03-16,monthly,20
3825,35969,2024-06-07,annual,200
3826,35975,2024-06-25,monthly,20
3827,35979,2024-05-23,monthly,20
3828,35994,2024-03-16,annual,200
3829,36011,2024-05-31,annual,200
3830,36029,2024-08-18,annual,200
3831,36035,2024-05-08,annual,200
3832,36087,2024-06-23,monthly,20
3833,36100,2024-06-10,monthly,20
3834,36151,2024-08-17,monthly,20
3835,36152,2024-03-31,monthly,20
3836,36153,2024-06-21,monthly,20
3837,36156,2024-04-01,monthly,20
3838,36174,2024-07-06,annual,200
3839,36190,2024-04-22,annual,200
3840,36200,2024-02-03,monthly,20
3841,36203,2024-09-03,monthly,20
3842,36204,2024-07-07,monthly,20
3843,36205,2024-06-22,annual,200
3844,36241,2024-06-22,monthly,20
3845,36246,2024-03-14,monthly,20
3846,36247,2024-04-04,monthly,20
3847,36248,2024-02-20,monthly,20
3848,36249,2024-06-18,annual,200
3849,36301,2024-04-30,monthly,20
3850,36302,2024-03-17,monthly,20
3851,36308,2024-01-18,monthly,20
3852,36326,2024-05-05,monthly,20
3853,36329,2024-07-21,monthly,20
3854,36332,2024-02-03,monthly,20
3855,36338,2024-07-19,monthly,20
3856,36348,2024-02-14,monthly,20
3857,36352,2024-08-07,monthly,20
3858,36354,2024-03-13,monthly,20
3859,36359,2024-07-11,monthly,20
3860,36366,2024-05-03,monthly,20
3861,36367,2024-04-22,monthly,20
3862,36372,2024-03-15,monthly,20
3863,36394,2024-05-05,monthly,20
3864,36398,2024-08-10,monthly,20
3865,36417,2024-02-20,monthly,20
3866,36439,2024-06-27,monthly,20
3867,36440,2024-05-02,monthly,20
3868,36444,2024-02-03,monthly,20
3869,36450,2024-04-01,monthly,20
3870,36455,2024-07-01,annual,200
3871,36464,2024-08-24,monthly,20
3872,36481,2024-06-12,annual,200
3873,36493,2024-07-05,monthly,20
3874,36510,2024-05-20,annual,200
3875,36514,2024-06-16,monthly,20
3876,36539,2024-08-07,monthly,20
3877,36542,2024-02-17,monthly,20
3878,36543,2024-04-16,annual,200
3879,36566,2024-07-09,monthly,20
3880,36575,2024-05-04,monthly,20
3881,36597,2024-06-17,annual,200
3882,36598,2024-01-07,monthly,20
3883,36604,2024-05-21,monthly,20
3884,36619,2024-02-28,annual,200
3885,36621,2024-06-27,monthly,20
3886,36624,2024-08-10,monthly,20
3887,36643,2024-07-11,monthly,20
3888,36648,2024-08-30,annual,200
3889,36651,2024-03-20,monthly,20
3890,36676,2024-05-28,annual,200
3891,36687,2024-06-15,monthly,20
3892,36694,2024-01-16,monthly,20
3893,36704,2024-04-30,annual,200
3894,36711,2024-02-25,monthly,20
3895,36737,2024-01-18,monthly,20
3896,36742,2024-05-29,monthly,20
3897,36749,2024-04-11,monthly,20
3898,36759,2024-08-23,annual,200
3899,36784,2024-08-17,monthly,20
3900,36800,2024-08-31,annual,200
3901,36816,2024-05-22,annual,200
3902,36818,2024-06-08,monthly,20
3903,36835,2024-03-22,monthly,20
3904,36867,2024-02-16,monthly,20
3905,36881,2024-07-07,monthly,20
3906,36894,2024-02-23,monthly,20
3907,36903,2024-01-19,annual,200
3908,36907,2024-05-05,monthly,20
3909,36920,2024-01-30,monthly,20
3910,36925,2024-02-05,monthly,20
3911,36927,2024-03-17,monthly,20
3912,36955,2024-03-24,monthly,20
3913,36996,2024-05-13,monthly,20
3914,37007,2024-07-30,monthly,20
3915,37009,2024-05-21,annual,200
3916,37011,2024-02-22,monthly,20
3917,37018,2024-04-11,annual,200
3918,37025,2024-03-25,monthly,20
3919,37035,2024-05-02,annual,200
3920,37044,2024-07-03,monthly,20
3921,37054,2024-05-03,monthly,20
3922,37061,2024-02-23,annual,200
3923,37062,2024-02-15,monthly,20
3924,37077,2024-04-18,monthly,20
3925,37082,2024-01-11,monthly,20
3926,37098,2024-08-02,annual,200
3927,37111,2024-08-07,monthly,20
3928,37114,2024-06-18,monthly,20
3929,37118,2024-06-09,annual,200
3930,37121,2024-07-22,annual,200
3931,37124,2024-07-04,monthly,20
3932,37126,2024-02-13,monthly,20
3933,37130,2024-03-08,monthly,20
3934,37176,2024-05-06,monthly,20
3935,37183,2024-09-04,annual,200
3936,37210,2024-03-01,annual,200
3937,37214,2024-05-28,monthly,20
3938,37228,2024-05-21,monthly,20
3939,37229,2024-02-12,annual,200
3940,37241,2024-03-14,monthly,20
3941,37245,2024-09-05,monthly,20
3942,37247,2024-06-20,monthly,20
3943,37260,2024-06-30,monthly,20
3944,37301,2024-05-04,monthly,20
3945,37309,2024-07-02,monthly,20
3946,37312,2024-08-14,monthly,20
3947,37314,2024-09-06,annual,200
3948,37329,2024-08-01,annual,200
3949,37341,2024-05-18,monthly,20
3950,37342,2024-02-25,monthly,20
3951,37345,2024-07-08,monthly,20
3952,37350,2024-06-16,monthly,20
3953,37357,2024-05-23,annual,200
3954,37377,2024-02-24,monthly,20
3955,37387,2024-07-16,monthly,20
3956,37396,2024-04-09,monthly,20
3957,37401,2024-05-07,annual,200
3958,37415,2024-02-21,monthly,20
3959,37431,2024-09-15,annual,200
3960,37438,2024-06-16,monthly,20
3961,37474,2024-02-11,monthly,20
3962,37478,2024-08-28,annual,200
3963,37496,2024-03-18,monthly,20
3964,37497,2024-07-30,annual,200
3965,37500,2024-09-03,monthly,20
3966,37504,2024-08-29,monthly,20
3967,37509,2024-02-16,annual,200
3968,37513,2024-06-18,annual,200
3969,37520,2024-02-24,monthly,20
3970,37534,2024-08-25,monthly,20
3971,37548,2024-07-22,monthly,20
3972,37571,2024-02-18,monthly,20
3973,37573,2024-04-23,monthly,20
3974,37576,2024-08-24,annual,200
3975,37582,2024-06-13,annual,200
3976,37597,2024-02-22,monthly,20
3977,37613,2024-05-09,annual,200
3978,37629,2024-06-23,annual,200
3979,37638,2024-07-14,monthly,20
3980,37663,2024-09-08,monthly,20
3981,37676,2024-03-04,monthly,20
3982,37693,2024-05-10,annual,200
3983,37741,2024-02-10,monthly,20
3984,37742,2024-08-15,monthly,20
3985,37747,2024-05-20,monthly,20
3986,37748,2024-01-20,monthly,20
3987,37763,2024-07-02,monthly,20
3988,37768,2024-06-09,monthly,20
3989,37773,2024-03-23,annual,200
3990,37783,2024-02-03,monthly,20
3991,37790,2024-08-18,annual,200
3992,37793,2024-07-18,monthly,20
3993,37802,2024-05-15,monthly,20
3994,37824,2024-05-26,monthly,20
3995,37829,2024-06-04,monthly,20
3996,37842,2024-08-29,monthly,20
3997,37871,2024-03-15,monthly,20
3998,37884,2024-05-27,monthly,20
3999,37901,2024-07-16,monthly,20
4000,37910,2024-02-04,annual,200
4001,37918,2024-05-15,monthly,20
4002,37921,2024-05-08,monthly,20
4003,37924,2024-05-02,monthly,20
4004,37928,2024-03-27,annual,200
4005,37953,2024-01-30,monthly,20
4006,37962,2024-02-06,monthly,20
4007,37963,2024-04-11,monthly,20
4008,37966,2024-05-14,monthly,20
4009,37968,2024-08-26,annual,200
4010,37976,2024-08-08,monthly,20
4011,37990,2024-03-16,monthly,20
4012,37997,2024-03-14,monthly,20
4013,38004,2024-02-15,monthly,20
4014,38032,2024-05-20,monthly,20
4015,38035,2024-05-03,monthly,20
4016,38036,2024-05-17,monthly,20
4017,38048,2024-03-07,monthly,20
4018,38060,2024-09-01,annual,200
4019,38065,2024-06-27,monthly,20
4020,38105,2024-03-22,monthly,20
4021,38118,2024-09-12,annual,200
4022,38129,2024-07-21,monthly,20
4023,38138,2024-03-22,monthly,20
4024,38151,2024-02-21,monthly,20
4025,38155,2024-03-13,monthly,20
4026,38166,2024-07-19,annual,200
4027,38173,2024-02-06,monthly,20
4028,38187,2024-01-03,monthly,20
4029,38199,2024-09-04,annual,200
4030,38204,2024-04-16,annual,200
4031,38206,2024-04-09,monthly,20
4032,38218,2024-01-24,annual,200
4033,38227,2024-04-15,monthly,20
4034,38245,2024-05-08,monthly,20
4035,38258,2024-03-12,monthly,20
4036,38272,2024-01-23,monthly,20
4037,38279,2024-01-25,monthly,20
4038,38281,2024-03-22,annual,200
4039,38285,2024-03-04,monthly,20
4040,38286,2024-02-01,monthly,20
4041,38300,2024-08-27,annual,200
4042,38316,2024-01-29,monthly,20
4043,38329,2024-07-16,monthly,20
4044,38342,2024-07-04,monthly,20
4045,38343,2024-01-29,monthly,20
4046,38355,2024-03-03,monthly,20
4047,38362,2024-02-08,annual,200
4048,38378,2024-06-26,monthly,20
4049,38397,2024-08-31,monthly,20
4050,38409,2024-03-05,annual,200
4051,38428,2024-05-31,annual,200
4052,38431,2024-05-30,annual,200
4053,38434,2024-08-07,monthly,20
4054,38436,2024-06-10,annual,200
4055,38439,2024-05-07,monthly,20
4056,38446,2024-05-09,monthly,20
4057,38453,2024-05-05,monthly,20
4058,38476,2024-08-24,monthly,20
4059,38501,2024-09-10,annual,200
4060,38523,2024-06-18,monthly,20
4061,38552,2024-03-14,annual,200
4062,38567,2024-01-17,annual,200
4063,38575,2024-03-30,monthly,20
4064,38582,2024-05-01,monthly,20
4065,38583,2024-03-07,monthly,20
4066,38591,2024-04-06,monthly,20
4067,38604,2024-05-27,annual,200
4068,38619,2024-02-01,monthly,20
4069,38629,2024-08-18,annual,200
4070,38631,2024-02-10,annual,200
4071,38635,2024-04-20,monthly,20
4072,38642,2024-04-24,monthly,20
4073,38643,2024-08-27,annual,200
4074,38646,2024-04-26,monthly,20
4075,38653,2024-06-29,monthly,20
4076,38658,2024-07-28,annual,200
4077,38665,2024-08-03,monthly,20
4078,38666,2024-06-22,annual,200
4079,38670,2024-06-28,annual,200
4080,38674,2024-08-22,monthly,20
4081,38679,2024-03-30,monthly,20
4082,38685,2024-01-11,monthly,20
4083,38703,2024-04-06,monthly,20
4084,38731,2024-06-14,annual,200
4085,38746,2024-06-26,annual,200
4086,38769,2024-04-07,monthly,20
4087,38772,2024-02-22,monthly,20
4088,38783,2024-08-03,monthly,20
4089,38803,2024-03-27,monthly,20
4090,38806,2024-03-15,monthly,20
4091,38814,2024-04-11,monthly,20
4092,38827,2024-08-22,monthly,20
4093,38835,2024-01-17,annual,200
4094,38844,2024-03-15,monthly,20
4095,38864,2024-07-01,monthly,20
4096,38866,2024-08-01,monthly,20
4097,38871,2024-03-07,annual,200
4098,38876,2024-04-15,monthly,20
4099,38878,2024-02-11,monthly,20
4100,38880,2024-06-26,annual,200
4101,38888,2024-06-17,monthly,20
4102,38892,2024-08-15,annual,200
4103,38898,2024-03-21,annual,200
4104,38912,2024-03-31,annual,200
4105,38918,2024-05-22,annual,200
4106,38921,2024-04-01,monthly,20
4107,38927,2024-02-05,annual,200
4108,38936,2024-04-04,monthly,20
4109,38944,2024-04-11,monthly,20
4110,38945,2024-07-06,monthly,20
4111,38948,2024-02-10,monthly,20
4112,38953,2024-07-17,monthly,20
4113,38956,2024-01-29,monthly,20
4114,38958,2024-05-03,annual,200
4115,38963,2024-02-26,monthly,20
4116,38971,2024-04-26,monthly,20
4117,38972,2024-08-18,monthly,20
4118,38979,2024-03-30,monthly,20
4119,38987,2024-04-05,monthly,20
4120,38994,2024-05-24,monthly,20
4121,39025,2024-02-10,monthly,20
4122,39034,2024-05-26,monthly,20
4123,39047,2024-04-12,monthly,20
4124,39051,2024-03-14,monthly,20
4125,39056,2024-01-17,monthly,20
4126,39058,2024-03-19,annual,200
4127,39075,2024-08-19,monthly,20
4128,39076,2024-01-28,monthly,20
4129,39086,2024-08-26,monthly,20
4130,39103,2024-04-02,monthly,20
4131,39104,2024-04-09,annual,200
4132,39115,2024-01-24,monthly,20
4133,39116,2024-07-05,annual,200
4134,39117,2024-06-23,annual,200
4135,39118,2024-01-10,monthly,20
4136,39130,2024-02-26,monthly,20
4137,39156,2024-05-27,annual,200
4138,39169,2024-05-14,annual,200
4139,39178,2024-04-01,monthly,20
4140,39187,2024-01-13,monthly,20
4141,39191,2024-08-18,monthly,20
4142,39199,2024-03-29,monthly,20
4143,39219,2024-08-06,monthly,20
4144,39223,2024-07-26,monthly,20
4145,39226,2024-08-25,annual,200
4146,39242,2024-08-10,monthly,20
4147,39253,2024-03-24,monthly,20
4148,39254,2024-06-25,annual,200
4149,39257,2024-04-21,monthly,20
4150,39259,2024-02-05,annual,200
4151,39260,2024-05-28,monthly,20
4152,39263,2024-05-05,annual,200
4153,39268,2024-08-07,monthly,20
4154,39272,2024-08-16,monthly,20
4155,39281,2024-06-03,monthly,20
4156,39287,2024-08-27,annual,200
4157,39292,2024-01-22,monthly,20
4158,39305,2024-05-18,monthly,20
4159,39322,2024-04-21,monthly,20
4160,39325,2024-03-31,annual,200
4161,39333,2024-04-09,monthly,20
4162,39347,2024-09-01,monthly,20
4163,39351,2024-03-22,monthly,20
4164,39371,2024-08-07,monthly,20
4165,39372,2024-06-26,monthly,20
4166,39376,2024-04-21,monthly,20
4167,39377,2024-05-22,monthly,20
4168,39381,2024-02-25,annual,200
4169,39391,2024-08-19,monthly,20
4170,39395,2024-05-10,monthly,20
4171,39405,2024-06-05,monthly,20
4172,39416,2024-03-22,monthly,20
4173,39435,2024-02-15,monthly,20
4174,39443,2024-04-25,annual,200
4175,39451,2024-06-13,monthly,20
4176,39458,2024-08-07,monthly,20
4177,39462,2024-03-01,annual,200
4178,39464,2024-07-31,monthly,20
4179,39466,2024-02-12,annual,200
4180,39474,2024-01-11,monthly,20
4181,39479,2024-08-07,annual,200
4182,39495,2024-08-07,annual,200
4183,39504,2024-06-07,monthly,20
4184,39525,2024-03-06,annual,200
4185,39534,2024-03-17,monthly,20
4186,39538,2024-01-30,annual,200
4187,39540,2024-07-07,monthly,20
4188,39551,2024-02-01,annual,200
4189,39556,2024-04-08,monthly,20
4190,39560,2024-08-28,monthly,20
4191,39563,2024-05-19,annual,200
4192,39573,2024-08-10,monthly,20
4193,39575,2024-04-19,annual,200
4194,39576,2024-03-10,annual,200
4195,39577,2024-04-24,monthly,20
4196,39589,2024-07-25,monthly,20
4197,39592,2024-06-08,monthly,20
4198,39596,2024-08-01,monthly,20
4199,39600,2024-03-26,monthly,20
4200,39613,2024-04-28,annual,200
4201,39633,2024-02-19,monthly,20
4202,39636,2024-01-08,monthly,20
4203,39644,2024-08-09,monthly,20
4204,39645,2024-08-12,annual,200
4205,39659,2024-04-15,monthly,20
4206,39683,2024-04-08,annual,200
4207,39684,2024-07-16,monthly,20
4208,39698,2024-01-24,monthly,20
4209,39700,2024-06-23,annual,200
4210,39701,2024-08-02,monthly,20
4211,39704,2024-07-10,annual,200
4212,39714,2024-06-11,monthly,20
4213,39718,2024-04-27,annual,200
4214,39738,2024-09-06,monthly,20
4215,39743,2024-02-23,monthly,20
4216,39773,2024-03-24,annual,200
4217,39788,2024-04-25,monthly,20
4218,39806,2024-03-13,monthly,20
4219,39810,2024-06-04,monthly,20
4220,39817,2024-06-19,monthly,20
4221,39823,2024-05-19,monthly,20
4222,39844,2024-05-13,monthly,20
4223,39856,2024-06-16,monthly,20
4224,39870,2024-06-15,monthly,20
4225,39873,2024-03-24,monthly,20
4226,39874,2024-07-15,monthly,20
4227,39881,2024-08-29,annual,200
4228,39945,2024-04-07,annual,200
4229,39954,2024-07-22,annual,200
4230,39976,2024-01-22,monthly,20
4231,39990,2024-07-22,annual,200
4232,39992,2024-04-22,annual,200
4233,39993,2024-02-07,monthly,20
4234,39999,2024-03-30,annual,200
4235,40001,2024-02-20,annual,200
4236,40005,2024-05-22,monthly,20
4237,40006,2024-06-05,monthly,20
4238,40016,2024-06-20,annual,200
4239,40019,2024-03-22,monthly,20
4240,40030,2024-01-11,monthly,20
4241,40031,2024-02-25,monthly,20
4242,40043,2024-07-05,monthly,20
4243,40047,2024-03-28,monthly,20
4244,40055,2024-01-23,monthly,20
4245,40056,2024-02-05,monthly,20
4246,40059,2024-05-04,monthly,20
4247,40060,2024-01-12,monthly,20
4248,40067,2024-08-02,monthly,20
4249,40074,2024-03-08,monthly,20
4250,40077,2024-05-21,monthly,20
4251,40096,2024-05-13,monthly,20
4252,40103,2024-05-01,monthly,20
4253,40109,2024-07-15,annual,200
4254,40121,2024-03-24,monthly,20
4255,40125,2024-08-06,monthly,20
4256,40173,2024-07-07,annual,200
4257,40175,2024-07-18,monthly,20
4258,40182,2024-02-03,monthly,20
4259,40194,2024-07-20,annual,200
4260,40204,2024-01-29,monthly,20
4261,40209,2024-08-04,monthly,20
4262,40210,2024-05-17,monthly,20
4263,40223,2024-06-19,monthly,20
4264,40233,2024-01-21,monthly,20
4265,40249,2024-02-17,monthly,20
4266,40250,2024-02-06,annual,200
4267,40255,2024-03-04,monthly,20
4268,40259,2024-04-02,monthly,20
4269,40265,2024-05-15,monthly,20
4270,40266,2024-04-12,monthly,20
4271,40270,2024-04-25,monthly,20
4272,40280,2024-03-08,annual,200
4273,40296,2024-08-07,monthly,20
4274,40298,2024-08-15,annual,200
4275,40301,2024-05-14,annual,200
4276,40306,2024-04-23,monthly,20
4277,40312,2024-07-07,annual,200
4278,40341,2024-01-31,annual,200
4279,40345,2024-06-02,annual,200
4280,40355,2024-06-17,annual,200
4281,40357,2024-06-23,monthly,20
4282,40361,2024-05-07,annual,200
4283,40364,2024-04-13,monthly,20
4284,40369,2024-04-06,monthly,20
4285,40388,2024-02-26,monthly,20
4286,40398,2024-02-08,monthly,20
4287,40400,2024-05-16,annual,200
4288,40401,2024-09-04,monthly,20
4289,40440,2024-05-15,monthly,20
4290,40451,2024-04-28,monthly,20
4291,40452,2024-06-09,annual,200
4292,40456,2024-05-28,monthly,20
4293,40462,2024-03-25,annual,200
4294,40468,2024-08-21,monthly,20
4295,40475,2024-01-24,annual,200
4296,40476,2024-07-17,annual,200
4297,40482,2024-06-15,monthly,20
4298,40483,2024-03-30,monthly,20
4299,40488,2024-04-17,monthly,20
4300,40499,2024-03-21,monthly,20
4301,40500,2024-05-07,monthly,20
4302,40505,2024-06-15,monthly,20
4303,40517,2024-09-04,monthly,20
4304,40544,2024-02-11,annual,200
4305,40549,2024-07-21,monthly,20
4306,40556,2024-07-28,annual,200
4307,40564,2024-07-28,monthly,20
4308,40580,2024-02-14,annual,200
4309,40593,2024-05-23,monthly,20
4310,40595,2024-05-18,annual,200
4311,40596,2024-02-14,annual,200
4312,40615,2024-01-23,monthly,20
4313,40616,2024-03-07,annual,200
4314,40618,2024-09-03,monthly,20
4315,40623,2024-01-13,annual,200
4316,40627,2024-04-25,monthly,20
4317,40629,2024-06-11,monthly,20
4318,40630,2024-01-10,monthly,20
4319,40644,2024-05-09,monthly,20
4320,40656,2024-01-20,monthly,20
4321,40669,2024-06-06,annual,200
4322,40673,2024-02-20,annual,200
4323,40675,2024-06-25,monthly,20
4324,40676,2024-05-15,monthly,20
4325,40678,2024-02-03,monthly,20
4326,40712,2024-05-18,annual,200
4327,40715,2024-04-21,monthly,20
4328,40720,2024-07-22,monthly,20
4329,40721,2024-05-09,monthly,20
4330,40731,2024-02-25,monthly,20
4331,40739,2024-04-24,monthly,20
4332,40747,2024-02-25,annual,200
4333,40756,2024-02-01,monthly,20
4334,40766,2024-03-18,monthly,20
4335,40787,2024-07-27,monthly,20
4336,40798,2024-06-22,monthly,20
4337,40806,2024-06-23,monthly,20
4338,40815,2024-01-15,monthly,20
4339,40822,2024-06-17,monthly,20
4340,40833,2024-01-22,monthly,20
4341,40834,2024-03-31,monthly,20
4342,40843,2024-01-15,annual,200
4343,40853,2024-07-09,monthly,20
4344,40864,2024-05-27,monthly,20
4345,40870,2024-06-16,annual,200
4346,40897,2024-08-29,monthly,20
4347,40904,2024-08-16,annual,200
4348,40905,2024-06-30,monthly,20
4349,40908,2024-04-12,monthly,20
4350,40930,2024-04-04,monthly,20
4351,40933,2024-06-07,monthly,20
4352,40959,2024-05-16,annual,200
4353,40962,2024-01-28,monthly,20
4354,40975,2024-04-25,monthly,20
4355,40987,2024-07-02,annual,200
4356,41012,2024-02-05,monthly,20
4357,41036,2024-08-15,monthly,20
4358,41055,2024-07-02,annual,200
4359,41057,2024-08-17,annual,200
4360,41058,2024-07-07,monthly,20
4361,41094,2024-04-24,monthly,20
4362,41100,2024-02-12,annual,200
4363,41116,2024-04-02,annual,200
4364,41118,2024-02-28,monthly,20
4365,41145,2024-05-23,annual,200
4366,41153,2024-07-30,annual,200
4367,41176,2024-08-21,monthly,20
4368,41182,2024-08-17,monthly,20
4369,41195,2024-07-14,monthly,20
4370,41200,2024-03-03,monthly,20
4371,41201,2024-06-20,annual,200
4372,41209,2024-05-13,monthly,20
4373,41219,2024-04-23,monthly,20
4374,41234,2024-03-20,annual,200
4375,41235,2024-08-24,monthly,20
4376,41238,2024-08-21,monthly,20
4377,41248,2024-03-20,monthly,20
4378,41250,2024-07-13,annual,200
4379,41256,2024-06-16,monthly,20
4380,41266,2024-06-16,monthly,20
4381,41280,2024-02-13,annual,200
4382,41286,2024-05-10,monthly,20
4383,41292,2024-08-07,monthly,20
4384,41293,2024-04-28,monthly,20
4385,41304,2024-06-18,monthly,20
4386,41306,2024-08-11,annual,200
4387,41318,2024-08-27,monthly,20
4388,41325,2024-01-16,monthly,20
4389,41335,2024-03-04,monthly,20
4390,41339,2024-03-05,monthly,20
4391,41342,2024-03-12,monthly,20
4392,41343,2024-07-16,annual,200
4393,41344,2024-07-24,annual,200
4394,41354,2024-06-10,monthly,20
4395,41355,2024-02-03,monthly,20
4396,41360,2024-02-27,monthly,20
4397,41363,2024-06-25,annual,200
4398,41366,2024-06-03,monthly,20
4399,41384,2024-08-02,monthly,20
4400,41395,2024-02-11,annual,200
4401,41396,2024-05-11,monthly,20
4402,41406,2024-06-01,annual,200
4403,41422,2024-04-22,monthly,20
4404,41425,2024-04-29,monthly,20
4405,41438,2024-07-17,monthly,20
4406,41448,2024-04-07,monthly,20
4407,41476,2024-07-11,monthly,20
4408,41491,2024-04-16,annual,200
4409,41497,2024-02-18,monthly,20
4410,41524,2024-02-11,annual,200
4411,41536,2024-08-29,monthly,20
4412,41538,2024-08-20,monthly,20
4413,41542,2024-06-12,monthly,20
4414,41553,2024-08-10,annual,200
4415,41560,2024-04-05,annual,200
4416,41568,2024-02-11,monthly,20
4417,41569,2024-07-18,monthly,20
4418,41585,2024-02-03,monthly,20
4419,41596,2024-03-11,monthly,20
4420,41597,2024-08-19,annual,200
4421,41604,2024-04-20,monthly,20
4422,41614,2024-07-09,monthly,20
4423,41616,2024-02-13,monthly,20
4424,41618,2024-02-08,monthly,20
4425,41628,2024-02-05,annual,200
4426,41637,2024-01-20,annual,200
4427,41654,2024-07-02,monthly,20
4428,41661,2024-01-19,monthly,20
4429,41671,2024-07-26,annual,200
4430,41674,2024-08-30,annual,200
4431,41678,2024-06-12,monthly,20
4432,41691,2024-08-09,monthly,20
4433,41695,2024-02-21,annual,200
4434,41704,2024-02-14,monthly,20
4435,41706,2024-02-03,annual,200
4436,41718,2024-07-29,monthly,20
4437,41723,2024-04-14,monthly,20
4438,41727,2024-07-31,monthly,20
4439,41744,2024-04-25,monthly,20
4440,41751,2024-06-10,annual,200
4441,41759,2024-06-24,monthly,20
4442,41776,2024-03-16,monthly,20
4443,41780,2024-07-10,monthly,20
4444,41789,2024-03-02,monthly,20
4445,41796,2024-05-22,monthly,20
4446,41797,2024-07-24,monthly,20
4447,41810,2024-05-16,monthly,20
4448,41823,2024-02-02,monthly,20
4449,41842,2024-06-26,annual,200
4450,41845,2024-08-09,monthly,20
4451,41850,2024-07-23,monthly,20
4452,41854,2024-07-02,monthly,20
4453,41870,2024-07-05,monthly,20
4454,41875,2024-08-17,annual,200
4455,41888,2024-03-17,monthly,20
4456,41900,2024-01-22,monthly,20
4457,41908,2024-05-04,annual,200
4458,41909,2024-06-05,monthly,20
4459,41928,2024-07-18,annual,200
4460,41943,2024-07-08,monthly,20
4461,41946,2024-01-24,annual,200
4462,41978,2024-07-12,monthly,20
4463,41983,2024-04-17,monthly,20
4464,42009,2024-04-04,monthly,20
4465,42020,2024-05-20,monthly,20
4466,42022,2024-04-02,monthly,20
4467,42024,2024-02-18,monthly,20
4468,42033,2024-04-13,monthly,20
4469,42036,2024-04-19,monthly,20
4470,42047,2024-05-06,monthly,20
4471,42056,2024-06-11,monthly,20
4472,42065,2024-02-22,annual,200
4473,42072,2024-02-04,annual,200
4474,42073,2024-08-21,monthly,20
4475,42074,2024-01-16,monthly,20
4476,42079,2024-05-14,annual,200
4477,42114,2024-05-17,monthly,20
4478,42118,2024-08-03,annual,200
4479,42142,2024-08-10,annual,200
4480,42145,2024-01-29,monthly,20
4481,42148,2024-08-18,annual,200
4482,42158,2024-04-11,monthly,20
4483,42171,2024-06-17,monthly,20
4484,42178,2024-04-23,monthly,20
4485,42202,2024-08-28,monthly,20
4486,42211,2024-09-08,monthly,20
4487,42225,2024-03-11,annual,200
4488,42233,2024-05-29,monthly,20
4489,42239,2024-07-19,monthly,20
4490,42242,2024-03-01,annual,200
4491,42255,2024-06-30,annual,200
4492,42269,2024-06-11,annual,200
4493,42290,2024-05-17,monthly,20
4494,42324,2024-07-24,monthly,20
4495,42338,2024-03-08,monthly,20
4496,42341,2024-04-02,monthly,20
4497,42346,2024-07-25,monthly,20
4498,42350,2024-08-02,annual,200
4499,42364,2024-05-15,monthly,20
4500,42382,2024-04-07,monthly,20
4501,42386,2024-06-16,monthly,20
4502,42391,2024-05-06,monthly,20
4503,42404,2024-03-21,monthly,20
4504,42406,2024-04-02,monthly,20
4505,42414,2024-04-30,monthly,20
4506,42423,2024-02-10,monthly,20
4507,42425,2024-02-13,monthly,20
4508,42462,2024-06-05,monthly,20
4509,42463,2024-04-21,annual,200
4510,42469,2024-03-27,monthly,20
4511,42487,2024-06-19,monthly,20
4512,42508,2024-05-11,monthly,20
4513,42511,2024-07-20,monthly,20
4514,42514,2024-03-03,monthly,20
4515,42529,2024-06-23,monthly,20
4516,42546,2024-06-07,monthly,20
4517,42552,2024-04-15,annual,200
4518,42556,2024-04-11,annual,200
4519,42558,2024-04-18,annual,200
4520,42559,2024-06-16,monthly,20
4521,42560,2024-08-14,monthly,20
4522,42586,2024-03-27,monthly,20
4523,42589,2024-05-06,monthly,20
4524,42606,2024-03-27,monthly,20
4525,42617,2024-08-04,monthly,20
4526,42630,2024-08-12,annual,200
4527,42635,2024-08-31,annual,200
4528,42648,2024-06-21,annual,200
4529,42659,2024-05-07,annual,200
4530,42668,2024-08-09,annual,200
4531,42671,2024-02-03,monthly,20
4532,42694,2024-06-24,monthly,20
4533,42698,2024-08-21,annual,200
4534,42708,2024-08-02,monthly,20
4535,42721,2024-07-11,monthly,20
4536,42727,2024-08-10,monthly,20
4537,42745,2024-01-13,monthly,20
4538,42751,2024-08-17,monthly,20
4539,42765,2024-05-08,monthly,20
