user_id,signup_date,acquisition_channel,country,device_type,user_segment,experiment_group,activated,purchased
14831,2024-07-23,organic,UK,mobile,power,control,False,False
14832,2024-06-11,referral,US,desktop,price_sensitive,control,False,False
14833,2024-05-23,organic,US,mobile,power,treatment,False,False
14834,2024-07-25,referral,US,mobile,power,treatment,False,False
14835,2024-04-16,paid,UK,desktop,casual,treatment,False,False
14836,2024-05-25,paid,UK,desktop,casual,control,True,True
14837,2024-04-20,organic,UK,desktop,casual,control,True,False
14838,2024-04-10,organic,UK,mobile,casual,control,False,False
14839,2024-04-21,organic,India,mobile,casual,control,False,False
14840,2024-03-02,paid,US,desktop,power,control,True,False
14841,2024-04-21,paid,US,mobile,casual,treatment,False,False
14842,2024-08-20,paid,US,desktop,casual,treatment,True,False
14843,2024-06-03,referral,India,mobile,casual,control,False,False
14844,2024-06-11,paid,UK,mobile,casual,treatment,True,False
14845,2024-04-25,organic,US,mobile,casual,treatment,False,False
14846,2024-06-21,organic,US,mobile,price_sensitive,control,False,False
14847,2024-02-04,referral,US,desktop,casual,control,False,False
14848,2024-01-28,organic,US,mobile,price_sensitive,control,False,False
14849,2024-04-12,paid,US,desktop,price_sensitive,control,True,True
14850,2024-05-04,organic,US,mobile,power,control,True,True
14851,2024-04-11,organic,US,mobile,power,treatment,False,False
14852,2024-05-16,paid,India,desktop,price_sensitive,treatment,False,False
14853,2024-07-22,paid,India,mobile,price_sensitive,treatment,True,False
14854,2024-05-22,paid,US,mobile,power,treatment,False,False
14855,2024-01-21,paid,India,desktop,casual,control,False,False
14856,2024-02-21,organic,India,desktop,power,control,False,False
14857,2024-06-11,organic,India,mobile,price_sensitive,treatment,True,False
14858,2024-08-21,paid,US,desktop,price_sensitive,control,True,False
14859,2024-04-06,paid,US,mobile,price_sensitive,control,True,False
14860,2024-02-20,organic,US,desktop,price_sensitive,control,False,False
14861,2024-03-23,paid,US,mobile,power,treatment,False,False
14862,2024-02-24,paid,US,mobile,price_sensitive,treatment,False,False
14863,2024-08-02,organic,India,mobile,price_sensitive,control,True,False
14864,2024-03-17,paid,US,desktop,casual,treatment,False,False
14865,2024-05-06,paid,UK,mobile,price_sensitive,control,False,False
14866,2024-06-20,organic,India,desktop,power,control,False,False
14867,2024-07-11,paid,UK,mobile,price_sensitive,treatment,False,False
14868,2024-04-02,paid,India,mobile,casual,control,False,False
14869,2024-03-28,referral,UK,desktop,casual,treatment,True,False
14870,2024-03-20,paid,UK,mobile,price_sensitive,treatment,False,False
14871,2024-06-01,organic,US,mobile,power,control,False,False
14872,2024-08-02,organic,India,mobile,power,treatment,True,False
14873,2024-04-01,referral,UK,mobile,power,treatment,False,False
14874,2024-02-16,referral,India,mobile,power,treatment,True,False
14875,2024-07-26,organic,US,mobile,power,control,False,False
14876,2024-08-22,organic,India,mobile,power,control,False,False
14877,2024-07-02,paid,UK,mobile,price_sensitive,control,True,False
14878,2024-02-07,paid,India,mobile,price_sensitive,control,False,False
14879,2024-05-18,organic,India,mobile,casual,control,False,False
14880,2024-07-13,paid,US,desktop,price_sensitive,treatment,False,False
14881,2024-01-15,organic,India,desktop,power,control,True,False
14882,2024-01-01,organic,US,desktop,price_sensitive,treatment,False,False
14883,2024-05-14,organic,UK,desktop,casual,treatment,True,False
14884,2024-01-01,paid,UK,desktop,power,control,True,False
14885,2024-02-18,referral,UK,mobile,casual,treatment,False,False
14886,2024-04-05,paid,US,mobile,price_sensitive,control,False,False
14887,2024-07-19,organic,India,mobile,price_sensitive,control,True,True
14888,2024-06-05,referral,India,mobile,casual,control,False,False
14889,2024-01-26,organic,India,mobile,casual,treatment,False,False
14890,2024-03-27,paid,US,mobile,power,treatment,True,False
14891,2024-06-21,paid,UK,mobile,casual,control,True,True
14892,2024-08-22,organic,UK,mobile,price_sensitive,treatment,True,False
14893,2024-04-02,organic,India,mobile,casual,control,False,False
14894,2024-04-11,referral,India,desktop,casual,control,True,True
14895,2024-08-12,paid,India,mobile,casual,treatment,False,False
14896,2024-03-11,organic,India,desktop,casual,treatment,False,False
14897,2024-05-19,referral,India,mobile,power,treatment,False,False
14898,2024-04-04,organic,UK,desktop,power,treatment,False,False
14899,2024-06-08,organic,UK,mobile,power,control,False,False
14900,2024-04-27,paid,UK,mobile,price_sensitive,treatment,False,False
14901,2024-05-27,paid,US,desktop,casual,treatment,False,False
14902,2024-04-28,organic,India,desktop,power,treatment,True,False
14903,2024-02-20,organic,India,mobile,price_sensitive,control,True,False
14904,2024-03-21,paid,US,mobile,price_sensitive,treatment,False,False
14905,2024-02-05,paid,US,mobile,casual,control,False,False
14906,2024-03-07,referral,UK,mobile,price_sensitive,control,True,True
14907,2024-05-08,paid,US,desktop,power,control,False,False
14908,2024-04-23,paid,US,desktop,power,control,False,False
14909,2024-06-03,organic,UK,desktop,price_sensitive,treatment,True,False
14910,2024-04-20,referral,US,mobile,price_sensitive,control,False,False
14911,2024-06-16,organic,UK,desktop,price_sensitive,control,False,False
14912,2024-08-12,paid,US,desktop,price_sensitive,control,True,True
14913,2024-07-30,referral,US,desktop,price_sensitive,treatment,False,False
14914,2024-05-21,referral,India,mobile,casual,control,False,False
14915,2024-04-09,paid,India,mobile,price_sensitive,control,False,False
14916,2024-07-15,paid,UK,mobile,casual,treatment,True,False
14917,2024-08-02,referral,US,mobile,price_sensitive,control,True,False
14918,2024-04-18,referral,India,mobile,casual,treatment,True,False
14919,2024-04-29,paid,UK,mobile,casual,control,False,False
14920,2024-03-19,paid,India,desktop,price_sensitive,treatment,True,False
14921,2024-05-13,organic,UK,mobile,power,treatment,True,True
14922,2024-06-09,paid,US,mobile,price_sensitive,treatment,False,False
14923,2024-07-01,organic,India,mobile,casual,treatment,False,False
14924,2024-01-19,paid,India,mobile,price_sensitive,treatment,False,False
14925,2024-05-06,paid,US,desktop,price_sensitive,treatment,True,False
14926,2024-07-23,organic,India,desktop,price_sensitive,treatment,False,False
14927,2024-01-29,organic,US,mobile,price_sensitive,control,False,False
14928,2024-07-07,organic,India,mobile,power,control,False,False
14929,2024-07-16,organic,UK,mobile,price_sensitive,control,False,False
14930,2024-07-25,paid,India,mobile,power,treatment,True,False
14931,2024-07-26,referral,India,desktop,power,treatment,True,True
14932,2024-01-24,paid,India,mobile,power,control,False,False
14933,2024-05-30,organic,India,mobile,price_sensitive,control,False,False
14934,2024-08-27,organic,US,desktop,price_sensitive,control,True,True
14935,2024-01-10,paid,US,desktop,price_sensitive,control,False,False
14936,2024-06-30,paid,India,mobile,power,control,False,False
14937,2024-04-14,paid,India,mobile,price_sensitive,treatment,False,False
14938,2024-06-17,organic,US,desktop,power,control,False,False
14939,2024-06-25,organic,US,mobile,power,control,True,False
14940,2024-05-24,organic,India,desktop,power,control,True,False
14941,2024-07-02,paid,India,desktop,casual,control,False,False
14942,2024-08-23,paid,US,mobile,power,treatment,False,False
14943,2024-06-21,referral,US,mobile,casual,control,True,False
14944,2024-06-06,paid,UK,mobile,power,control,True,False
14945,2024-06-20,paid,US,desktop,price_sensitive,treatment,True,False
14946,2024-08-25,referral,India,mobile,price_sensitive,control,False,False
14947,2024-07-20,paid,India,desktop,power,treatment,False,False
14948,2024-02-24,paid,India,desktop,casual,treatment,False,False
14949,2024-05-26,referral,UK,mobile,price_sensitive,treatment,False,False
14950,2024-06-05,organic,US,desktop,price_sensitive,control,True,False
14951,2024-01-02,organic,UK,desktop,power,control,True,False
14952,2024-06-12,referral,India,mobile,casual,control,False,False
14953,2024-05-26,paid,India,mobile,power,treatment,False,False
14954,2024-05-14,paid,India,mobile,casual,control,False,False
14955,2024-06-02,referral,US,desktop,power,control,True,False
14956,2024-07-25,organic,India,mobile,power,treatment,False,False
14957,2024-04-20,paid,US,desktop,price_sensitive,control,False,False
14958,2024-02-07,paid,UK,mobile,power,control,True,True
14959,2024-05-10,organic,India,mobile,casual,treatment,False,False
14960,2024-04-11,organic,US,desktop,power,control,True,False
14961,2024-07-26,paid,US,desktop,power,treatment,False,False
14962,2024-07-12,organic,India,mobile,casual,control,False,False
14963,2024-04-04,organic,India,desktop,power,treatment,False,False
14964,2024-04-01,organic,US,mobile,power,treatment,True,False
14965,2024-03-11,paid,US,desktop,price_sensitive,treatment,False,False
14966,2024-08-09,referral,India,mobile,price_sensitive,control,False,False
14967,2024-06-19,paid,US,desktop,price_sensitive,treatment,False,False
14968,2024-07-08,paid,UK,mobile,power,treatment,True,False
14969,2024-07-17,referral,India,desktop,casual,control,False,False
14970,2024-08-15,organic,UK,desktop,power,control,True,True
14971,2024-08-08,organic,UK,desktop,casual,control,False,False
14972,2024-01-24,organic,US,desktop,casual,treatment,False,False
14973,2024-06-15,organic,India,mobile,casual,control,True,False
14974,2024-03-08,organic,US,mobile,power,treatment,False,False
14975,2024-05-07,organic,US,mobile,power,control,True,True
14976,2024-04-02,organic,US,desktop,price_sensitive,control,False,False
14977,2024-02-13,paid,US,desktop,power,control,True,True
14978,2024-05-12,organic,US,mobile,price_sensitive,treatment,False,False
14979,2024-02-24,paid,UK,desktop,power,treatment,False,False
14980,2024-08-08,paid,US,desktop,price_sensitive,treatment,True,False
14981,2024-06-06,organic,India,desktop,power,control,True,False
14982,2024-01-29,referral,US,desktop,price_sensitive,treatment,True,False
14983,2024-06-02,paid,US,mobile,power,treatment,True,False
14984,2024-07-29,organic,UK,mobile,power,control,False,False
14985,2024-06-02,organic,US,mobile,price_sensitive,treatment,True,False
14986,2024-02-06,paid,India,mobile,price_sensitive,treatment,False,False
14987,2024-08-06,paid,India,mobile,price_sensitive,treatment,True,False
14988,2024-08-09,paid,US,mobile,price_sensitive,control,True,True
14989,2024-04-24,organic,US,desktop,price_sensitive,control,False,False
14990,2024-06-29,paid,US,desktop,casual,treatment,False,False
14991,2024-06-06,paid,UK,mobile,casual,treatment,False,False
14992,2024-01-03,referral,UK,mobile,price_sensitive,control,False,False
14993,2024-05-01,paid,India,desktop,casual,treatment,True,False
14994,2024-02-12,organic,India,desktop,casual,control,True,False
14995,2024-01-07,organic,US,desktop,power,treatment,False,False
14996,2024-05-04,organic,India,desktop,power,control,True,False
14997,2024-02-18,paid,UK,desktop,power,control,True,False
14998,2024-04-30,organic,India,mobile,price_sensitive,control,False,False
14999,2024-03-13,paid,India,mobile,price_sensitive,treatment,False,False
15000,2024-02-10,paid,India,desktop,price_sensitive,control,False,False
15001,2024-04-15,organic,US,desktop,price_sensitive,control,True,True
15002,2024-03-17,paid,UK,mobile,casual,control,False,False
15003,2024-07-25,paid,UK,mobile,power,treatment,False,False
15004,2024-06-30,paid,UK,mobile,casual,treatment,False,False
15005,2024-05-06,referral,US,mobile,power,treatment,False,False
15006,2024-07-15,paid,India,mobile,price_sensitive,treatment,False,False
15007,2024-08-08,organic,India,mobile,casual,treatment,False,False
15008,2024-08-14,referral,US,mobile,power,treatment,True,False
15009,2024-03-31,paid,UK,desktop,power,treatment,False,False
15010,2024-06-03,paid,India,mobile,price_sensitive,treatment,False,False
15011,2024-01-08,paid,India,desktop,power,control,True,True
15012,2024-02-01,organic,US,desktop,casual,treatment,False,False
15013,2024-07-30,organic,UK,desktop,price_sensitive,treatment,False,False
15014,2024-03-04,paid,India,desktop,power,treatment,False,False
15015,2024-05-17,organic,UK,mobile,price_sensitive,treatment,False,False
15016,2024-01-13,referral,US,mobile,price_sensitive,treatment,False,False
15017,2024-07-09,organic,India,mobile,casual,treatment,False,False
15018,2024-04-02,paid,India,mobile,price_sensitive,treatment,True,False
15019,2024-06-11,paid,US,desktop,casual,treatment,True,False
15020,2024-03-01,paid,US,desktop,casual,treatment,False,False
15021,2024-06-30,paid,India,desktop,casual,treatment,False,False
15022,2024-01-08,paid,India,mobile,power,treatment,False,False
15023,2024-01-29,organic,UK,mobile,price_sensitive,treatment,False,False
15024,2024-04-04,organic,India,desktop,power,treatment,False,False
15025,2024-02-10,referral,US,mobile,power,treatment,True,True
15026,2024-06-06,referral,UK,desktop,casual,treatment,False,False
15027,2024-08-01,organic,US,mobile,price_sensitive,control,False,False
15028,2024-05-28,organic,India,mobile,power,treatment,False,False
15029,2024-07-22,organic,India,mobile,casual,treatment,False,False
15030,2024-01-11,referral,US,desktop,casual,control,False,False
15031,2024-01-02,organic,UK,desktop,power,control,True,True
15032,2024-06-26,organic,India,mobile,power,control,True,False
15033,2024-06-17,organic,US,desktop,price_sensitive,control,False,False
15034,2024-07-12,paid,US,mobile,casual,control,False,False
15035,2024-08-13,referral,India,mobile,price_sensitive,control,False,False
15036,2024-05-10,organic,India,mobile,price_sensitive,control,True,False
15037,2024-03-20,organic,US,mobile,power,control,False,False
15038,2024-06-27,paid,India,desktop,power,control,False,False
15039,2024-07-14,organic,US,desktop,power,treatment,False,False
15040,2024-03-27,organic,India,mobile,casual,treatment,False,False
15041,2024-07-30,referral,US,mobile,casual,treatment,True,False
15042,2024-06-01,referral,US,desktop,price_sensitive,treatment,False,False
15043,2024-06-06,referral,UK,desktop,casual,control,False,False
15044,2024-07-28,paid,US,mobile,price_sensitive,control,False,False
15045,2024-04-15,organic,US,desktop,price_sensitive,control,False,False
15046,2024-05-18,paid,US,desktop,power,treatment,True,False
15047,2024-08-08,organic,UK,desktop,price_sensitive,control,False,False
15048,2024-01-17,organic,US,desktop,price_sensitive,treatment,False,False
15049,2024-06-02,organic,India,mobile,power,control,True,False
15050,2024-01-23,referral,US,desktop,casual,treatment,True,False
15051,2024-07-02,paid,US,desktop,price_sensitive,control,False,False
15052,2024-06-28,organic,India,desktop,power,treatment,False,False
15053,2024-02-17,organic,India,desktop,power,treatment,True,True
15054,2024-01-20,referral,India,mobile,price_sensitive,control,False,False
15055,2024-08-24,referral,India,mobile,price_sensitive,control,False,False
